,Date,Auction ID,Final Judgment,Assessed Value,Plaintiff Max Bid,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Status Binary
22021,2017-06-30,1090648,341966.65,171249,165000.00,3.0,2.0,1349.0,6700.0,241541.0,57,29,2015,1.0,6.0,16.0,0.0
22025,2017-06-30,1091127,17009.58,257000,17009.58,3.0,2.0,1535.0,3200.0,271754.0,57,48,2016,1.0,7.0,3.0,0.0
22032,2017-06-30,1090355,631272.21,289444,238622.77,2.0,2.0,1309.0,0.0,404261.0,57,11,2012,1.0,8.0,1.0,1.0
22036,2017-06-30,1090643,449329.47,228583,319260.00,3.0,3.0,2629.0,6000.0,383262.0,57,3,2009,0.0,3.0,2.0,0.0
22037,2017-06-30,1080010,286917.46,96494,115945.00,3.0,2.0,1605.0,8960.0,222808.0,57,28,2015,1.0,2.0,1.0,0.0
22038,2017-06-30,1090446,243574.49,113928,120196.20,1.0,1.0,806.0,0.0,130781.0,57,51,2017,1.0,4.0,1.0,1.0
22040,2017-06-30,1091185,11628.56,116637,11628.56,3.0,2.0,1050.0,3400.0,131014.0,57,32,2015,1.0,1.0,1.0,1.0
22042,2017-06-30,1090595,343957.29,161698,244390.80,3.0,2.0,1628.0,4675.0,311983.0,57,44,2016,1.0,7.0,3.0,1.0
22049,2017-06-30,1091625,351639.71,174866,353439.82,2.0,1.0,1170.0,7830.0,177764.0,57,42,2016,1.0,3.0,1.0,1.0
22051,2017-06-30,1091151,275301.69,235770,340237.86,3.0,2.0,1146.0,2977.0,280376.0,57,1,2009,0.0,4.0,18.0,0.0
22053,2017-06-30,1091105,362790.71,156071,255000.00,0.0,0.0,0.0,7200.0,260100.0,57,38,2016,0.0,5.0,3.0,0.0
22056,2017-06-30,1090575,429702.39,305299,282618.00,3.0,2.0,2151.0,5329.0,361398.0,57,9,2011,0.0,3.0,2.0,1.0
22058,2017-06-30,1090698,305934.08,213719,125188.65,3.0,1.0,1654.0,7857.0,192162.0,57,14,2012,0.0,9.0,10.0,0.0
22060,2017-06-30,1089750,538365.86,289049,549289.05,4.0,3.0,3007.0,8475.0,260706.0,57,25,2014,0.0,2.0,3.0,1.0
22067,2017-06-29,1089623,660855.5,373222,664695.70,3.0,2.0,1698.0,10490.28,230758.0,61,42,2016,0.0,5.0,2.0,0.0
22072,2017-06-29,1089775,678213.01,175768,283000.00,3.0,2.0,1976.0,30056.4,321872.0,61,8,2011,0.0,2.0,2.0,1.0
22075,2017-06-29,1088830,255004.82,340862,267550.00,3.0,2.0,1476.0,5000.0,374522.0,61,20,2014,0.0,10.0,9.0,0.0
22076,2017-06-29,1090079,45775.55,118000,45775.55,2.0,2.0,880.0,0.0,135000.0,61,29,2015,1.0,1.0,1.0,1.0
22077,2017-06-29,1089620,222007.64,156948,153000.00,3.0,2.0,1108.0,0.0,155727.0,61,39,2016,1.0,10.0,1.0,1.0
22083,2017-06-29,1089004,53068.45,156553,53771.40,4.0,2.0,1055.0,4350.0,121411.0,61,19,2014,0.0,7.0,4.0,0.0
22084,2017-06-29,1089639,677037.21,155500,119665.00,3.0,3.0,1428.0,1800.0,209600.0,61,53,2016,1.0,7.0,1.0,1.0
22086,2017-06-29,1088363,639885.61,370772,713412.05,3.0,2.0,2210.0,2902.0,466694.0,61,3,2008,0.0,4.0,5.0,0.0
22096,2017-06-29,1089648,12163.4,148376,12163.40,4.0,2.0,2620.0,7845.0,279158.0,61,40,2016,1.0,2.0,2.0,1.0
22102,2017-06-29,1091630,238469.86,112000,97200.00,1.0,1.0,680.0,0.0,186100.0,61,47,2016,1.0,3.0,1.0,1.0
22103,2017-06-29,1089299,9462.25,196900,9462.25,3.0,2.0,1416.0,1832.0,223541.0,61,54,2016,1.0,2.0,1.0,1.0
22104,2017-06-29,1093373,558086.77,322908,558086.77,4.0,3.0,2490.0,8998.0,384252.0,61,5,2009,1.0,3.0,3.0,1.0
22107,2017-06-29,1089076,271767.28,223453,196830.00,4.0,3.0,1785.0,7068.0,256112.0,61,25,2014,0.0,5.0,2.0,1.0
22108,2017-06-29,1089629,233391.36,119000,234779.83,2.0,2.0,1077.0,0.0,142156.0,61,59,2017,1.0,4.0,1.0,1.0
22110,2017-06-29,1090361,255527.6,203275,184315.00,3.0,2.0,1520.0,2420.0,189352.0,61,46,2016,0.0,2.0,1.0,1.0
22112,2017-06-29,1090103,195164.94,124200,195164.94,2.0,2.0,750.0,0.0,136771.0,61,27,2014,1.0,22.0,2.0,0.0
22113,2017-06-29,1090360,217355.14,115500,217745.72,2.0,2.0,936.0,0.0,143535.0,61,52,2016,1.0,3.0,1.0,1.0
22114,2017-06-29,1088425,455335.18,291089,756710.96,4.0,3.0,2042.0,14491.0,376919.0,61,2,2008,0.0,3.0,12.0,0.0
22115,2017-06-29,1088448,228564.65,187209,163705.00,3.0,2.0,1360.0,1.0,222198.0,61,1,2008,1.0,5.0,1.0,1.0
22119,2017-06-29,1089047,236396.97,185000,236396.97,2.0,2.0,960.0,0.0,237602.0,61,61,2017,1.0,6.0,1.0,1.0
22128,2017-06-28,1089938,396966.25,313832,405000.00,4.0,2.0,1861.0,3668.0,415921.0,41,4,2010,1.0,4.0,3.0,1.0
22132,2017-06-28,1090645,310325.34,160785,180000.00,3.0,2.0,1283.0,3074.0,168046.0,41,32,2016,1.0,7.0,1.0,1.0
22133,2017-06-28,1073887,515736.31,259040,400000.00,3.0,2.0,2867.0,90604.8,438963.0,41,31,2016,0.0,3.0,1.0,1.0
22140,2017-06-28,1073247,422613.26,123050,239119.97,4.0,3.0,1932.0,6000.0,282940.0,41,20,2015,1.0,4.0,1.0,0.0
22141,2017-06-28,1090072,254499.18,110160,118335.25,2.0,2.0,1004.0,0.0,81222.0,41,21,2015,1.0,6.0,5.0,1.0
22142,2017-06-28,1073952,715417.86,284325,301360.86,3.0,2.0,1666.0,5429.0,330783.0,41,27,2016,1.0,7.0,2.0,0.0
22143,2017-06-28,1090073,980935.77,757350,735000.00,3.0,2.0,1609.0,9380.0,985796.0,41,22,2015,0.0,2.0,4.0,0.0
22146,2017-06-28,1079131,653330.14,331922,403364.41,2.0,2.0,1140.0,0.0,427272.0,41,12,2014,1.0,5.0,2.0,0.0
22157,2017-06-28,1090150,664894.62,283800,602414.26,2.0,2.0,1068.0,0.0,399047.0,41,23,2015,1.0,5.0,2.0,1.0
22161,2017-06-28,1079087,326347.93,405615,279592.19,4.0,3.0,2409.0,7867.0,419943.0,41,10,2013,1.0,5.0,4.0,0.0
22163,2017-06-27,1084852,143151.39,197620,190300.00,3.0,2.0,1012.0,8766.0,219291.0,31,20,2015,0.0,1.0,7.0,0.0
22166,2017-06-27,1084362,134787.38,222037,134787.38,3.0,1.0,1100.0,9000.0,234803.0,31,26,2016,0.0,5.0,2.0,0.0
22168,2017-06-27,1084321,25447.73,106080,25447.73,2.0,2.0,870.0,0.0,113880.0,31,16,2014,1.0,2.0,2.0,1.0
22169,2017-06-27,1084414,310890.92,329447,310890.92,4.0,3.0,2052.0,5980.0,387335.0,31,6,2011,1.0,3.0,5.0,0.0
22188,2017-06-27,1073273,195365.09,224563,195365.09,3.0,2.0,1558.0,10171.0,222239.0,31,8,2012,0.0,3.0,8.0,0.0
22200,2017-06-26,1092308,482705.54,498109,466968.42,4.0,5.0,3495.0,5001.0,557471.0,36,34,2016,0.0,2.0,3.0,1.0
22203,2017-06-26,1087578,393707.85,218748,164200.00,3.0,1.0,1355.0,7500.0,150000.0,36,32,2016,0.0,2.0,4.0,0.0
22213,2017-06-26,1073263,416121.22,312325,423388.35,3.0,2.0,1950.0,5713.0,380863.0,36,25,2015,1.0,7.0,7.0,0.0
22221,2017-06-26,1073146,255698.81,135833,126360.00,2.0,2.0,1075.0,0.0,162553.0,36,10,2014,1.0,7.0,1.0,1.0
22225,2017-06-23,1086918,404436.41,233857,242000.00,4.0,2.0,1820.0,5500.0,255410.0,26,18,2015,1.0,3.0,4.0,0.0
22230,2017-06-23,1072617,534963.01,241738,197319.63,3.0,2.0,1582.0,3250.0,294277.0,26,4,2011,1.0,5.0,2.0,0.0
22231,2017-06-23,1091854,504818.09,379697,544101.13,3.0,2.0,2113.0,11025.0,268400.0,26,12,2014,0.0,4.0,4.0,0.0
22237,2017-06-23,1087791,338857.56,242365,140250.00,4.0,3.0,1952.0,11784.02,254429.0,26,15,2015,0.0,2.0,8.0,1.0
22238,2017-06-23,1088434,268273.19,122650,114000.00,2.0,1.0,720.0,7875.0,150767.0,26,20,2015,0.0,2.0,2.0,1.0
22241,2017-06-23,1089046,704993.41,563460,557100.00,4.0,3.0,2354.0,22899.0,659313.0,26,9,2013,1.0,2.0,4.0,0.0
22250,2017-06-22,1072767,36389.2,310000,48810.20,4.0,2.0,2211.0,2275.0,370256.0,111,17,2014,1.0,2.0,4.0,1.0
22253,2017-06-22,1086695,305520.62,345258,317274.21,4.0,2.0,2780.0,4920.0,290564.0,111,32,2015,1.0,6.0,6.0,0.0
22258,2017-06-22,1087520,286512.52,280753,236812.00,5.0,4.0,2500.0,8100.0,348407.0,111,2,2008,0.0,3.0,12.0,0.0
22259,2017-06-22,1089755,378676.28,176748,380877.32,3.0,2.0,1507.0,3600.0,201136.0,111,6,2012,1.0,7.0,1.0,1.0
22261,2017-06-22,1087670,292644.25,727870,298039.22,6.0,3.0,4023.0,35327.0,794177.0,111,37,2016,0.0,18.0,2.0,1.0
22272,2017-06-22,1087750,374818.74,102880,59100.00,0.0,0.0,1286.0,0.0,188200.0,111,20,2014,1.0,9.0,1.0,1.0
22275,2017-06-22,1077504,489407.37,213000,205315.00,2.0,2.0,1192.0,1761.0,241596.0,111,31,2015,1.0,5.0,2.0,1.0
22276,2017-06-22,1087215,226358.32,197000,245563.69,3.0,2.0,1070.0,0.0,201978.0,111,14,2013,1.0,7.0,7.0,1.0
22282,2017-06-22,1089652,6440.48,193858,6400.00,2.0,2.0,1560.0,2760.0,216237.0,111,47,2016,1.0,2.0,1.0,1.0
22284,2017-06-22,1087241,252729.07,197000,291184.31,3.0,2.0,1520.0,0.0,233487.0,111,10,2013,1.0,4.0,2.0,1.0
22287,2017-06-22,1087090,312171.17,199692,343934.79,3.0,2.0,1562.0,6248.0,318456.0,111,5,2012,0.0,8.0,9.0,1.0
22289,2017-06-22,1087570,152481.26,330728,157696.29,3.0,2.0,1504.0,4715.0,369325.0,111,24,2015,1.0,11.0,3.0,1.0
22293,2017-06-22,1087511,431372.02,222739,165756.00,3.0,2.0,1790.0,8100.0,236317.0,111,25,2015,0.0,11.0,4.0,1.0
22295,2017-06-21,1088610,156853.17,156160,109406.00,3.0,2.0,1092.0,10934.0,189881.0,35,33,2016,0.0,2.0,4.0,1.0
22299,2017-06-21,1086935,30215.87,121000,30215.87,3.0,2.0,1253.0,1572.0,142691.0,35,34,2016,1.0,2.0,3.0,1.0
22305,2017-06-21,1077182,414612.11,316601,335000.00,3.0,2.0,1486.0,8179.0,367129.0,35,27,2016,0.0,5.0,4.0,0.0
22310,2017-06-21,1088645,48757.06,137000,48757.06,3.0,2.0,1230.0,0.0,153436.0,35,21,2015,1.0,2.0,2.0,1.0
22315,2017-06-21,1087479,380969.46,254532,286529.49,2.0,1.0,926.0,0.0,233829.0,35,35,2016,1.0,5.0,1.0,1.0
22321,2017-06-21,1078846,635331.01,369539,330386.50,4.0,3.0,2536.0,14162.0,437473.0,35,2,2010,0.0,6.0,5.0,0.0
22331,2017-06-20,1083832,292721.34,109200,97200.00,2.0,1.0,835.0,0.0,141413.0,31,17,2016,1.0,7.0,1.0,1.0
22341,2017-06-20,1087096,200395.55,191000,200657.68,3.0,2.0,1130.0,1976.0,188527.0,31,31,2016,1.0,7.0,1.0,1.0
22342,2017-06-20,1083307,273669.32,155609,206615.00,3.0,2.0,1790.0,1522.0,326089.0,31,23,2016,1.0,5.0,3.0,0.0
22344,2017-06-20,1083314,1024217.74,571039,499900.00,5.0,4.0,3331.0,17160.0,327500.0,31,10,2015,0.0,5.0,4.0,0.0
22348,2017-06-20,1077051,151274.81,104477,159015.16,2.0,1.0,888.0,7350.0,314270.0,31,11,2015,0.0,5.0,4.0,0.0
22351,2017-06-20,1089008,200255.87,106080,201595.24,2.0,2.0,870.0,0.0,104310.0,31,19,2016,1.0,4.0,2.0,0.0
22360,2017-06-19,1083927,329745.66,89059,140000.00,1.0,1.0,810.0,0.0,137221.0,99,7,2009,1.0,5.0,8.0,0.0
22362,2017-06-19,1083245,336556.12,93148,336556.12,1.0,1.0,580.0,0.0,113919.0,99,23,2012,1.0,3.0,1.0,1.0
22366,2017-06-19,1089020,586023.62,316945,252200.00,4.0,2.0,2052.0,24021.0,335493.0,99,38,2014,0.0,2.0,1.0,1.0
22367,2017-06-19,1085940,400669.0,276366,412229.59,6.0,6.0,3447.0,5000.0,298301.0,99,10,2011,0.0,2.0,5.0,0.0
22369,2017-06-19,1089010,569084.67,233154,326526.52,4.0,4.0,1504.0,5400.0,348552.0,99,1,2008,0.0,4.0,2.0,0.0
22370,2017-06-19,1082548,181988.69,151034,186477.41,3.0,1.0,960.0,7500.0,169567.0,99,96,2016,0.0,1.0,3.0,0.0
22375,2017-06-19,1083269,537348.41,345945,592659.91,4.0,3.0,1598.0,11420.0,376769.0,99,33,2013,1.0,2.0,3.0,1.0
22383,2017-06-19,1082534,221094.59,445392,225676.40,4.0,3.0,2855.0,15950.0,556896.0,99,74,2016,1.0,4.0,3.0,0.0
22386,2017-06-19,1071140,169282.99,323817,155800.00,3.0,2.0,1810.0,15000.0,250723.0,99,67,2015,1.0,2.0,3.0,0.0
22390,2017-06-19,1082800,587043.31,355500,413600.00,5.0,3.0,2624.0,3808.0,423900.0,99,4,2009,1.0,3.0,3.0,0.0
22392,2017-06-19,1089050,74276.73,87313,74776.53,2.0,1.0,594.0,5000.0,139335.0,99,68,2015,1.0,14.0,1.0,1.0
22395,2017-06-19,1082765,277051.71,178214,281864.99,3.0,1.0,1163.0,6450.0,158045.0,99,97,2016,0.0,2.0,3.0,0.0
22398,2017-06-19,1083513,807502.63,308895,277500.00,3.0,2.0,1300.0,17375.0,385312.0,99,30,2013,0.0,46.0,2.0,0.0
22409,2017-06-19,1083930,59445.97,122364,59445.97,2.0,2.0,1113.0,0.0,126255.0,99,79,2016,1.0,3.0,1.0,1.0
22425,2017-06-19,1083971,251376.05,144849,132030.00,1.0,1.0,465.0,0.0,156674.0,99,99,2017,1.0,2.0,1.0,1.0
22429,2017-06-19,1089049,11819.86,122121,11819.86,3.0,2.0,1679.0,1765.0,168320.0,99,81,2016,1.0,1.0,2.0,0.0
22435,2017-06-19,1089021,331112.65,136341,87718.00,3.0,1.0,840.0,7875.0,136834.0,99,90,2016,0.0,2.0,1.0,1.0
22438,2017-06-19,1089027,512580.16,231286,515377.31,3.0,2.0,1633.0,4880.0,319046.0,99,76,2016,0.0,6.0,4.0,0.0
22439,2017-06-19,1089044,199552.28,129695,123234.83,1.0,1.0,712.0,0.0,142323.0,99,66,2015,1.0,9.0,1.0,1.0
22440,2017-06-19,1082996,213695.09,205125,210000.00,3.0,1.0,1045.0,10600.0,166114.0,99,92,2016,1.0,2.0,2.0,1.0
22441,2017-06-19,1082549,265571.8,166268,270934.10,3.0,1.0,1056.0,7500.0,210029.0,99,87,2016,0.0,5.0,5.0,0.0
22444,2017-06-19,1089033,848441.92,444792,510000.00,4.0,2.0,2580.0,5500.0,592153.0,99,42,2014,1.0,6.0,1.0,1.0
22454,2017-06-16,1071111,413683.25,204200,253600.00,2.0,2.0,1065.0,0.0,290935.0,34,15,2015,1.0,3.0,1.0,1.0
22457,2017-06-16,1086832,78556.63,63670,60000.00,1.0,1.0,377.0,0.0,90730.0,34,9,2014,1.0,8.0,1.0,1.0
22458,2017-06-16,1086841,232009.2,111870,233453.70,1.0,1.0,1010.0,0.0,140307.0,34,33,2017,1.0,5.0,1.0,1.0
22463,2017-06-16,1086271,145437.13,102000,149756.43,3.0,2.0,1690.0,6730.0,80978.0,34,26,2016,1.0,4.0,2.0,1.0
22464,2017-06-16,1087466,52495.26,192741,52495.26,3.0,2.0,2172.0,7500.0,352733.0,34,10,2014,0.0,13.0,6.0,1.0
22465,2017-06-16,1089512,298795.39,248727,222750.00,2.0,1.0,1050.0,7500.0,242600.0,34,28,2016,0.0,4.0,2.0,1.0
22468,2017-06-16,1087748,143530.99,141607,145015.38,3.0,2.0,1670.0,1800.0,267796.0,34,31,2016,1.0,7.0,1.0,0.0
22476,2017-06-16,1087480,185382.75,146500,186408.75,2.0,2.0,950.0,0.0,158860.0,34,34,2017,1.0,5.0,2.0,0.0
22482,2017-06-16,1071257,305497.44,162000,146200.00,3.0,2.0,1152.0,0.0,288700.0,34,4,2013,1.0,7.0,1.0,1.0
22483,2017-06-16,1086840,215111.13,159005,141317.17,3.0,1.0,1123.0,6000.0,196356.0,34,32,2016,0.0,2.0,1.0,1.0
22484,2017-06-16,1088429,523191.17,325232,298700.00,4.0,2.0,1999.0,5720.0,376431.0,34,2,2011,0.0,3.0,3.0,0.0
22491,2017-06-15,1088392,9209.04,183117,9209.04,3.0,2.0,1416.0,1832.0,222767.0,49,18,2016,1.0,2.0,2.0,1.0
22492,2017-06-15,1086131,800964.38,370060,450000.00,4.0,2.0,2340.0,9296.16,483797.0,49,9,2014,1.0,5.0,3.0,0.0
22494,2017-06-15,1086758,196381.86,209715,202381.86,2.0,2.0,1222.0,2210.0,234850.0,49,2,2009,1.0,4.0,1.0,1.0
22500,2017-06-15,1085128,378843.73,266801,214800.00,3.0,2.0,1605.0,5816.0,287766.0,49,20,2016,0.0,2.0,3.0,0.0
22504,2017-06-15,1077014,213461.1,341047,213596.19,3.0,2.0,1755.0,8500.0,384107.0,49,24,2016,1.0,8.0,1.0,1.0
22507,2017-06-15,1086674,450864.7,321482,258787.00,3.0,2.0,1734.0,6426.0,419952.0,49,4,2010,1.0,4.0,6.0,0.0
22511,2017-06-14,1085981,629846.53,517571,629846.53,2.0,2.0,2804.0,10000.0,793600.0,67,10,2010,0.0,4.0,6.0,0.0
22513,2017-06-14,1085927,234348.67,159600,104611.31,1.0,1.0,743.0,0.0,202046.0,67,55,2016,1.0,6.0,1.0,1.0
22516,2017-06-14,1085854,247168.18,51100,48600.00,1.0,1.0,375.0,0.0,76826.0,67,64,2016,1.0,2.0,2.0,0.0
22527,2017-06-14,1086724,185680.5,172201,164738.00,3.0,2.0,1432.0,2025.0,196276.0,67,52,2016,1.0,6.0,1.0,1.0
22530,2017-06-14,1084947,671333.4,303989,398650.00,3.0,2.0,2228.0,15000.0,481324.0,67,28,2015,0.0,1.0,7.0,0.0
22532,2017-06-14,1085938,568672.93,188006,249800.00,5.0,3.0,3399.0,5736.0,345426.0,67,41,2016,1.0,7.0,1.0,1.0
22535,2017-06-14,1085613,551940.45,336094,308972.91,3.0,2.0,1650.0,0.0,267551.0,67,20,2013,1.0,7.0,2.0,1.0
22536,2017-06-14,1088197,190589.73,115500,122090.00,1.0,1.0,1149.0,0.0,186100.0,67,67,2017,1.0,4.0,1.0,1.0
22538,2017-06-14,1086966,1098601.38,880341,653347.92,4.0,3.0,4213.0,17640.0,1101142.0,67,50,2016,1.0,3.0,3.0,0.0
22539,2017-06-14,1076005,608664.44,353211,417000.00,4.0,2.0,2116.0,2816.0,446885.0,67,2,2008,1.0,7.0,5.0,0.0
22540,2017-06-14,1085700,442982.94,259370,489333.54,3.0,2.0,1840.0,12752.0,279298.0,67,18,2012,0.0,1.0,5.0,1.0
22544,2017-06-14,1086729,385395.11,208552,207000.00,4.0,3.0,2065.0,5406.0,236346.0,67,57,2016,1.0,5.0,1.0,1.0
22546,2017-06-14,1086834,8376.27,142000,8376.27,3.0,2.0,1264.0,0.0,180080.0,67,43,2016,1.0,1.0,2.0,0.0
22550,2017-06-14,1071150,212064.6,206313,160000.00,3.0,2.0,1450.0,8560.0,228821.0,67,46,2016,1.0,3.0,1.0,1.0
22551,2017-06-14,1088368,500708.4,258421,359000.00,4.0,2.0,1951.0,4775.0,326251.0,67,60,2016,1.0,3.0,1.0,1.0
22555,2017-06-14,1085393,314664.65,231250,200000.00,3.0,2.0,1180.0,7875.0,232873.0,67,61,2016,0.0,2.0,1.0,1.0
22561,2017-06-14,1076750,175544.49,215213,175544.49,4.0,2.0,1569.0,7950.0,223877.0,67,49,2016,0.0,3.0,3.0,0.0
22563,2017-06-14,1087134,129370.46,211215,137825.92,3.0,2.0,1674.0,15093.0,272020.0,67,35,2015,0.0,2.0,6.0,1.0
22570,2017-06-14,1088361,212635.86,139195,112500.00,2.0,2.0,985.0,0.0,162491.0,67,13,2012,1.0,2.0,2.0,1.0
22577,2017-06-13,1076736,212180.38,193001,188700.00,3.0,2.0,1462.0,1691.0,212650.0,28,19,2015,1.0,3.0,2.0,0.0
22581,2017-06-13,1082570,40359.1,140000,40359.10,2.0,2.0,870.0,0.0,162820.0,28,21,2016,1.0,3.0,1.0,1.0
22583,2017-06-13,1070175,526251.22,275000,299900.00,4.0,2.0,2026.0,1495.0,350484.0,28,20,2015,1.0,9.0,1.0,1.0
22588,2017-06-13,1083470,167638.0,148320,225149.32,3.0,2.0,1784.0,7367.0,316046.0,28,1,2009,0.0,10.0,1.0,1.0
22590,2017-06-13,1082001,192556.76,149188,204943.66,4.0,2.0,1992.0,8100.0,321485.0,28,15,2015,0.0,2.0,6.0,1.0
22591,2017-06-13,1082302,42225.83,127926,42225.83,2.0,2.0,1113.0,0.0,125534.0,28,23,2016,1.0,7.0,1.0,1.0
22595,2017-06-13,1082775,305393.41,301416,305393.41,3.0,2.0,1689.0,9041.0,322415.0,28,8,2015,0.0,8.0,5.0,0.0
22596,2017-06-13,1070174,458107.55,163709,254348.00,2.0,2.0,2025.0,9000.0,319653.0,28,22,2016,1.0,5.0,3.0,0.0
22599,2017-06-12,1083242,1241165.72,571392,717299.95,4.0,3.0,3605.0,27677.0,740825.0,97,18,2012,0.0,5.0,9.0,0.0
22600,2017-06-12,1083179,73122.9,72160,60750.00,1.0,1.0,954.0,0.0,78301.0,97,71,2016,1.0,5.0,1.0,1.0
22611,2017-06-12,1081772,525205.7,338562,618759.91,3.0,2.0,1681.0,5375.0,379228.0,97,19,2012,0.0,4.0,1.0,1.0
22618,2017-06-12,1082086,74060.31,114315,74060.31,3.0,2.0,1870.0,14946.0,197486.0,97,94,2017,0.0,6.0,2.0,0.0
22621,2017-06-12,1067993,543728.0,399600,542000.00,3.0,2.0,1870.0,0.0,615217.0,97,5,2009,1.0,8.0,4.0,0.0
22622,2017-06-12,1082990,235008.13,191250,280500.06,1.0,1.0,637.0,0.0,286669.0,97,13,2010,1.0,4.0,1.0,1.0
22625,2017-06-12,1087471,202839.77,150000,203849.93,2.0,2.0,1276.0,1501.0,166229.0,97,95,2017,1.0,2.0,1.0,1.0
22627,2017-06-12,1083929,137013.46,154115,133650.00,3.0,2.0,1508.0,2229.0,209600.0,97,97,2017,1.0,4.0,1.0,1.0
22641,2017-06-12,1086731,347669.05,249924,362420.15,4.0,2.0,1967.0,5450.0,418892.0,97,66,2016,1.0,9.5,5.0,0.0
22643,2017-06-12,1088136,250591.89,168050,85209.00,3.0,1.0,1222.0,4000.0,163413.0,97,14,2011,0.0,3.0,2.0,1.0
22647,2017-06-12,1087713,175737.52,201019,175737.52,3.0,2.0,1104.0,2714.0,232440.0,97,85,2016,1.0,9.0,6.0,0.0
22651,2017-06-12,1081601,283749.01,254727,297819.65,2.0,1.0,1242.0,7706.4,323176.0,97,51,2015,0.0,4.0,4.0,0.0
22653,2017-06-12,1083280,229951.5,78650,58800.00,2.0,2.0,768.0,0.0,198000.0,97,77,2016,1.0,4.0,1.0,1.0
22666,2017-06-12,1086871,16194.01,297824,38576.35,3.0,2.0,1696.0,8514.16,337169.0,97,15,2011,1.0,2.0,5.0,1.0
22670,2017-06-12,1082993,229898.21,196073,265754.38,3.0,2.0,1819.0,9350.0,394018.0,97,31,2013,1.0,7.0,2.0,0.0
22672,2017-06-12,1083837,354184.17,202118,210000.00,3.0,2.0,1583.0,5445.0,205714.0,97,76,2016,0.0,1.0,2.0,0.0
22673,2017-06-12,1081807,281740.01,255609,189168.00,2.0,1.0,1372.0,6150.0,299457.0,97,57,2015,1.0,3.0,2.0,1.0
22677,2017-06-12,1083243,147110.28,247521,147110.28,5.0,2.0,1765.0,7500.0,231324.0,97,49,2015,0.0,5.0,4.0,0.0
22679,2017-06-12,1087711,228627.51,125000,101497.88,3.0,3.0,1234.0,0.0,209600.0,97,96,2017,1.0,3.0,1.0,1.0
22694,2017-06-09,1085150,371905.76,228151,202500.00,3.0,2.0,1275.0,8085.0,214496.0,53,37,2016,0.0,3.0,1.0,1.0
22695,2017-06-09,1087695,231901.85,268692,172229.00,2.0,2.0,1382.0,0.0,419998.0,53,33,2016,1.0,13.0,1.0,1.0
22701,2017-06-09,1085366,290091.66,198000,291857.82,3.0,2.0,1356.0,0.0,294500.0,53,51,2016,1.0,2.0,1.0,1.0
22704,2017-06-09,1085369,509460.56,235290,253800.00,4.0,3.0,1475.0,0.0,280267.0,53,44,2016,1.0,2.0,4.0,0.0
22705,2017-06-09,1083998,826271.98,332009,374900.00,4.0,3.0,2723.0,7877.0,476716.0,53,14,2013,1.0,7.0,1.0,1.0
22708,2017-06-09,1084299,315397.35,257479,200000.00,2.0,1.0,1567.0,7500.0,248090.0,53,26,2015,0.0,5.0,2.0,1.0
22711,2017-06-09,1084710,489560.41,305164,300000.00,4.0,2.0,2028.0,8313.0,347995.0,53,5,2009,0.0,3.0,1.0,1.0
22718,2017-06-09,1076351,227639.6,171792,157950.00,3.0,2.0,1926.0,2047.0,224270.0,53,32,2016,1.0,4.5,2.0,0.0
22720,2017-06-09,1087474,239533.62,159750,143207.24,3.0,2.0,1220.0,0.0,184800.0,53,53,2017,1.0,2.0,1.0,1.0
22728,2017-06-09,1085377,297081.59,97824,104000.00,1.0,1.0,598.0,0.0,106809.0,53,40,2016,1.0,6.0,1.0,1.0
22731,2017-06-09,1085398,706361.91,381803,414800.00,3.0,2.0,1615.0,0.0,545090.0,53,19,2014,1.0,3.0,1.0,1.0
22733,2017-06-09,1085365,253491.08,99760,90000.00,3.0,2.0,1076.0,0.0,110441.0,53,45,2016,1.0,13.0,1.0,1.0
22735,2017-06-09,1085197,456211.62,278998,458988.90,3.0,2.0,1673.0,6499.0,405849.0,53,20,2015,0.0,2.0,1.0,1.0
22737,2017-06-09,1085951,372472.72,190503,186000.00,3.0,2.0,1589.0,5466.0,234128.0,53,21,2015,1.0,7.0,4.0,1.0
22739,2017-06-08,1084476,443585.41,311695,435000.00,2.0,2.0,1169.0,0.0,436341.0,96,31,2015,1.0,6.0,1.0,1.0
22741,2017-06-08,1083482,483196.16,261337,508566.38,2.0,2.0,1273.0,0.0,408834.0,96,6,2009,1.0,8.0,3.0,1.0
22743,2017-06-08,1085954,487378.96,323570,731814.66,5.0,3.0,2132.0,8098.0,353886.0,96,3,2008,0.0,4.0,9.0,0.0
22752,2017-06-08,1069089,344088.26,196000,240000.00,1.0,2.0,912.0,0.0,248711.0,96,15,2013,1.0,3.0,6.0,0.0
22753,2017-06-08,1084454,8034.1,150829,8034.10,2.0,2.0,1458.0,1839.0,199901.0,96,40,2016,1.0,1.0,3.0,0.0
22755,2017-06-08,1084462,120976.26,139010,124765.66,3.0,1.0,1280.0,2750.0,167664.0,96,39,2016,0.0,4.0,1.0,1.0
22758,2017-06-08,1084466,214205.25,115000,144000.00,2.0,2.0,950.0,0.0,138843.0,96,8,2010,1.0,17.0,1.0,1.0
22759,2017-06-08,1083962,267997.55,142800,208141.35,2.0,2.0,1415.0,0.0,167164.0,96,55,2016,1.0,3.5,1.0,1.0
