,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Sold Amount
9369,2019-01-08,1181441,685737.93,489300,2.0,2.0,1218.0,604778.0,155,153,2018,5.0,1.0,100.0
9386,2019-01-08,1178444,200993.28,136900,3.0,2.0,1081.0,172087.0,155,141,2018,3.0,1.0,115400.0
9395,2019-01-08,1182187,461938.06,182574,3.0,2.0,1523.0,213672.0,155,77,2016,29.0,1.0,178100.0
9397,2019-01-08,1184393,532248.38,144428,1.0,1.0,716.0,189667.0,155,15,2012,11.0,1.0,118900.0
9406,2019-01-08,1180249,235105.89,139390,2.0,2.0,930.0,234231.0,155,100,2017,6.0,1.0,172600.0
9408,2019-01-08,1182797,407167.08,210000,0.0,0.0,1220.0,323672.0,155,41,2015,6.0,4.0,211100.0
9422,2019-01-08,1187648,555304.99,430900,4.0,3.0,2520.0,612238.0,155,155,2018,3.0,1.0,305200.0
9442,2019-01-08,1180077,328834.35,147000,2.0,2.0,1050.0,168441.0,155,61,2016,5.0,2.0,147100.0
9446,2019-01-07,1185135,1763404.74,604894,2.0,2.0,1529.0,815552.0,203,64,2016,13.0,1.0,133900.0
9452,2019-01-07,1165088,362203.84,259300,2.0,2.0,1245.0,398181.0,203,122,2017,4.0,2.0,152900.0
9474,2019-01-07,1182787,252424.22,157700,1.0,1.0,837.0,298350.0,203,163,2018,6.0,1.0,100.0
9481,2019-01-07,1178820,207458.38,165278,1.0,1.0,741.0,473700.0,203,68,2016,8.0,4.0,35900.0
9484,2019-01-07,1185927,443337.56,205000,2.0,2.0,1010.0,264384.0,203,66,2016,4.0,2.0,175100.0
9505,2019-01-07,1185299,494992.66,290588,2.0,2.0,985.0,413300.0,203,200,2018,7.0,1.0,137900.0
9507,2019-01-07,1184311,154446.82,136000,2.0,2.0,1075.0,170103.0,203,177,2018,9.0,1.0,117600.0
9511,2019-01-07,1185273,430349.02,307100,2.0,2.0,1245.0,392334.0,203,79,2016,5.0,1.0,290100.0
9513,2019-01-07,1185946,345432.54,311168,0.0,0.0,2431.0,265500.0,203,184,2018,5.0,1.0,92900.0
9532,2019-01-07,1182780,245665.56,109200,1.0,1.0,750.0,131512.0,203,151,2017,4.0,1.0,47800.0
9540,2019-01-07,1184837,206477.32,85000,2.0,2.0,816.0,115384.0,203,147,2017,4.0,1.0,60100.0
9544,2019-01-07,1173080,160038.86,140700,3.0,2.0,1100.0,185847.0,203,120,2017,3.0,1.0,120100.0
9555,2019-01-07,1184576,57443.51,90000,2.0,1.0,1181.0,129318.0,203,169,2018,2.0,1.0,2000.0
9578,2019-01-07,1178831,155616.42,123000,2.0,1.0,755.0,131575.0,203,164,2018,4.0,2.0,107800.0
9594,2019-01-07,1184066,228861.05,132793,3.0,2.0,1657.0,174631.0,203,38,2015,9.0,1.0,112600.0
9596,2019-01-07,1175156,374703.39,176000,3.0,2.0,1185.0,243551.0,203,7,2011,4.0,6.0,188900.0
9597,2019-01-07,1179041,395389.14,362000,3.0,3.0,1694.0,507762.0,203,132,2017,6.0,3.0,100.0
9599,2019-01-07,1176912,887535.9,436900,2.0,2.0,1380.0,514227.0,203,89,2016,5.0,1.0,128900.0
9618,2019-01-07,1183111,545706.78,307412,2.0,2.0,1158.0,419409.0,203,2,2008,6.0,6.0,75800.0
9620,2019-01-07,1184540,155298.8,167736,2.0,2.0,998.0,222772.0,203,185,2018,5.0,1.0,157800.0
9621,2019-01-07,1184046,174919.79,106386,1.0,1.0,555.0,360600.0,203,87,2016,2.0,2.0,130100.0
9633,2018-12-12,1182366,403319.06,188000,2.0,2.0,994.0,236315.0,47,35,2017,59.0,1.0,172200.0
9635,2018-12-12,1181800,244625.78,124600,2.0,2.0,1045.0,175826.0,47,8,2013,10.0,7.0,130100.0
9643,2018-12-12,1183654,321649.34,312501,2.0,2.0,1051.0,369093.0,47,24,2017,4.0,1.0,2100.0
9647,2018-12-12,1182048,395179.39,140165,1.0,1.0,712.0,193983.0,47,13,2016,3.0,1.0,100.0
9648,2018-12-12,1181303,200472.07,100440,1.0,1.0,634.0,268200.0,47,36,2017,4.0,1.0,108200.0
9650,2018-12-12,1182181,102222.51,99000,3.0,2.0,1195.0,134173.0,47,31,2017,11.0,2.0,100.0
9651,2018-12-12,1182367,192568.63,136000,2.0,2.0,1075.0,168845.0,47,33,2017,7.0,1.0,100.0
9662,2018-12-12,1173686,836855.51,822528,2.0,2.0,1649.0,779800.0,47,7,2013,8.0,4.0,500100.0
9666,2018-12-12,1167416,750915.36,187551,1.0,1.0,796.0,246822.0,47,11,2015,7.0,1.0,150200.0
9683,2018-12-11,1181747,64442.97,100882,2.0,2.0,1470.0,142470.0,19,10,2016,6.0,3.0,900.0
9685,2018-12-11,1176875,409686.91,177000,2.0,2.0,1015.0,316500.0,19,12,2017,9.0,2.0,600.0
9691,2018-12-11,1174226,316110.0,152000,3.0,2.0,1240.0,184127.0,19,16,2018,4.0,1.0,300.0
9701,2018-12-10,1181293,265299.07,108528,3.0,1.0,1167.0,251600.0,84,65,2018,4.0,1.0,100.0
9713,2018-12-10,1182585,386521.32,233100,2.0,2.0,1040.0,433900.0,84,31,2016,6.0,5.0,100.0
9724,2018-12-10,1168790,609268.22,445000,2.0,2.0,1260.0,649990.0,84,32,2016,7.0,1.0,37100.0
9726,2018-12-10,1181294,6650000.0,3575040,3.0,3.0,2839.0,4837306.0,84,71,2018,2.0,1.0,1000200.0
9739,2018-12-10,1181231,471925.36,474962,2.0,2.0,1162.0,373300.0,84,78,2018,2.0,1.0,453900.0
9743,2018-12-10,1182375,975228.15,539196,3.0,3.0,1488.0,726293.0,84,23,2015,6.0,9.0,325100.0
9744,2018-12-10,1183090,313540.42,278568,3.0,2.0,1913.0,468308.0,84,60,2018,6.0,1.0,160000.0
9748,2018-12-10,1182640,224790.46,87550,2.0,2.0,1192.0,113657.0,84,74,2018,5.0,1.0,100.0
9753,2018-12-10,1182602,359939.13,225846,3.0,2.0,1240.0,263158.0,84,56,2017,5.0,3.0,195400.0
9767,2018-12-10,1183949,198041.51,103400,2.0,1.0,780.0,133099.0,84,64,2018,9.0,1.0,72800.0
9778,2018-12-05,1180544,206743.91,108528,3.0,1.0,1167.0,125351.0,52,45,2018,3.0,1.0,600.0
9793,2018-12-05,1182581,360718.97,233000,2.0,2.0,980.0,323258.0,52,41,2018,4.0,1.0,189000.0
9800,2018-12-05,1183042,208852.56,137000,2.0,1.0,1050.0,167098.0,52,37,2017,2.0,1.0,80100.0
9807,2018-12-05,1182673,149061.47,103300,1.0,1.0,604.0,110908.0,52,31,2017,5.0,1.0,87100.0
9811,2018-12-05,1180045,184778.72,97850,1.0,1.0,796.0,130856.0,52,36,2017,8.0,1.0,92100.0
9817,2018-12-05,1182583,259046.17,100050,2.0,2.0,1116.0,165400.0,52,42,2018,5.0,1.0,88900.0
9833,2018-12-04,1179916,174563.38,115280,2.0,2.0,1024.0,154841.0,20,12,2016,5.0,4.0,95600.0
9834,2018-12-04,1182592,97710.22,67400,2.0,2.0,1140.0,163732.0,20,20,2018,4.0,1.0,86100.0
9841,2018-12-03,1172038,242145.05,116813,1.0,1.0,790.0,171154.0,138,98,2017,6.0,1.0,1500.0
9845,2018-12-03,1181096,464028.61,537000,3.0,2.0,1461.0,725792.0,138,117,2018,5.0,2.0,275300.0
9858,2018-12-03,1167534,399492.59,158540,3.0,2.0,1205.0,798700.0,138,92,2017,11.0,1.0,1500.0
9883,2018-12-03,1180124,371163.05,100462,1.0,1.0,705.0,345800.0,138,109,2017,4.0,1.0,108100.0
9890,2018-12-03,1177435,535545.06,186700,1.0,2.0,990.0,370400.0,138,95,2017,7.0,2.0,180100.0
9899,2018-12-03,1171099,161892.18,129368,2.0,2.0,1000.0,151606.0,138,88,2017,4.0,1.0,116100.0
9905,2018-12-03,1167898,258354.14,119000,2.0,2.0,1077.0,170435.0,138,71,2017,7.0,1.0,85100.0
9906,2018-12-03,1181399,195135.14,131890,3.0,2.0,1266.0,165400.0,138,127,2018,3.5,1.0,4100.0
9909,2018-12-03,1177567,260462.04,163000,2.0,2.0,1067.0,205987.0,138,67,2017,5.0,3.0,160100.0
9911,2018-12-03,1181406,729257.98,357800,2.0,3.0,1720.0,486284.0,138,94,2017,5.0,1.0,350200.0
9912,2018-12-03,1167406,341467.01,162574,1.0,1.0,682.0,239697.0,138,122,2018,4.0,1.0,177800.0
9936,2018-12-03,1181719,161887.92,120000,2.0,2.0,782.0,144642.0,138,116,2018,5.0,1.0,113000.0
9942,2018-12-03,1181398,382441.35,194037,2.0,1.0,926.0,238370.0,138,85,2017,5.0,1.0,300.0
9947,2018-12-03,1172677,353984.21,244000,3.0,2.0,1838.0,257354.0,138,9,2012,7.0,1.0,237800.0
9950,2018-12-03,1176287,660067.33,183100,1.0,1.0,860.0,245168.0,138,86,2017,4.0,2.0,190100.0
9951,2018-12-03,1182069,304327.32,105600,2.0,1.0,795.0,311600.0,138,40,2016,14.5,1.0,99200.0
9983,2018-11-28,1171908,203404.38,112320,2.0,2.0,1041.0,142677.0,16,10,2017,10.0,1.0,52900.0
9986,2018-11-27,1174260,238588.96,163000,3.0,2.0,1141.0,188822.0,19,13,2017,7.0,2.0,166100.0
9988,2018-11-27,1181300,695501.64,238450,1.0,1.0,562.0,306675.0,19,9,2017,6.0,1.0,55100.0
9990,2018-11-27,1180078,1004262.97,320351,2.0,2.0,1200.0,447545.0,19,16,2017,5.0,2.0,600.0
9995,2018-11-27,1180545,211455.9,128339,2.0,2.0,936.0,349900.0,19,18,2018,3.0,1.0,109700.0
10013,2018-11-26,1180075,157078.29,94300,1.0,1.0,625.0,113444.0,93,82,2017,3.0,1.0,37200.0
10101,2018-11-21,1178648,31452.0,187200,3.0,2.0,1180.0,223264.0,38,23,2017,2.0,1.0,22100.0
10111,2018-11-21,1178074,495200.4,237465,4.0,3.0,1546.0,302725.0,38,35,2017,2.0,1.0,240300.0
10123,2018-11-21,1178171,93380.97,120000,2.0,2.0,978.0,138670.0,38,24,2017,2.0,1.0,42900.0
10138,2018-11-20,1179604,17834.14,61079,1.0,1.0,620.0,73075.0,24,23,2018,1.0,1.0,13100.0
10168,2018-11-19,1174931,232020.51,105208,1.0,1.0,878.0,147303.0,69,63,2018,5.0,1.0,108800.0
10172,2018-11-19,1178028,785734.4,666000,2.0,2.0,1583.0,905943.0,69,36,2016,7.0,1.0,618800.0
10186,2018-11-19,1177597,304993.43,128400,3.0,2.0,880.0,155169.0,69,33,2016,3.0,1.0,90100.0
10190,2018-11-19,1176826,199289.63,193291,3.0,3.0,1770.0,251800.0,69,10,2014,6.0,6.0,185700.0
10194,2018-11-19,1175520,314704.4,136394,2.0,2.0,922.0,232505.0,69,41,2017,2.0,3.0,250100.0
10206,2018-11-19,1176276,161652.06,121300,2.0,2.0,1120.0,153436.0,69,57,2018,6.0,1.0,111300.0
10207,2018-11-14,1178663,149514.81,91245,1.0,1.0,760.0,120725.0,29,18,2017,3.0,1.0,94400.0
10214,2018-11-14,1178634,303765.17,122400,0.0,0.0,887.0,152486.0,29,28,2018,3.0,1.0,77800.0
10221,2018-11-14,1175419,140434.88,118090,1.0,1.0,640.0,143803.0,29,13,2017,3.0,1.0,116000.0
10248,2018-11-13,1174019,203104.99,111400,2.0,2.0,1222.0,167757.0,113,94,2018,3.0,1.0,102400.0
10263,2018-11-13,1177605,227692.6,154500,2.0,1.0,1056.0,216733.0,113,86,2017,5.0,1.0,5100.0
10269,2018-11-13,1164371,160653.48,50715,2.0,2.0,1315.0,112648.0,113,33,2015,2.0,2.0,6000.0
10287,2018-11-13,1178481,11703.52,203900,1.0,1.0,600.0,242216.0,113,110,2018,2.0,2.0,300.0
10295,2018-11-13,1174091,194149.24,142560,2.0,2.0,1203.0,172571.0,113,61,2017,8.0,1.0,147200.0
10297,2018-11-13,1163744,281515.01,119700,3.0,2.0,994.0,164936.0,113,80,2017,4.0,1.0,70300.0
10300,2018-11-13,1174018,261182.12,212600,0.0,0.0,1635.0,359472.0,113,95,2018,6.0,1.0,5100.0
10305,2018-11-13,1176836,512451.06,206115,0.0,0.0,1963.0,296400.0,113,113,2018,7.0,1.0,100.0
10311,2018-11-13,1163894,688328.04,310982,2.0,2.0,1251.0,494800.0,113,87,2017,4.0,1.0,5100.0
10321,2018-11-13,1176692,215226.53,140300,1.0,1.0,705.0,217965.0,113,102,2018,3.0,1.0,131800.0
10329,2018-11-13,1163749,413240.36,216000,2.0,2.0,1525.0,348487.0,113,67,2017,4.0,1.0,95700.0
10330,2018-11-13,1176827,370348.38,191800,2.0,2.0,1085.0,247815.0,113,93,2017,5.0,1.0,5100.0
10339,2018-11-07,1177386,215853.68,128000,1.0,1.0,710.0,161061.0,55,41,2017,7.0,1.0,120100.0
10346,2018-11-07,1177385,383515.05,143750,2.0,2.0,1417.0,165306.0,55,6,2014,7.0,1.0,117700.0
10354,2018-11-07,1176318,161188.8,125000,2.0,2.0,906.0,251800.0,55,47,2017,5.0,2.0,132100.0
10364,2018-11-07,1176762,205391.49,125600,1.0,1.0,900.0,294500.0,55,24,2016,8.0,1.0,115800.0
10373,2018-11-07,1173376,777118.5,627741,2.0,2.0,1130.0,811366.0,55,12,2015,3.0,3.0,100.0
10387,2018-11-06,1159293,140908.97,90960,2.0,2.0,1317.0,122910.0,89,16,2017,4.0,1.0,69721.01
10391,2018-11-06,1177433,844663.52,412000,2.0,2.0,1430.0,611599.0,89,2,2010,7.0,1.0,400100.0
10462,2018-11-05,1162873,270201.81,180000,2.0,2.0,1060.0,216108.0,93,67,2017,7.0,1.0,151800.0
10481,2018-11-05,1175652,137655.6,97000,1.0,1.0,725.0,119647.0,93,84,2017,3.0,1.0,130100.0
10491,2018-10-31,1176840,1323305.51,807500,4.0,5.0,2275.0,370000.0,44,38,2017,2.0,1.0,525400.0
10492,2018-10-31,1176353,324272.59,152000,3.0,2.0,1120.0,197408.0,44,13,2016,6.0,2.0,148200.0
10501,2018-10-31,1176857,136326.45,67945,1.0,1.0,1036.0,163100.0,44,41,2018,4.0,1.0,59400.0
10502,2018-10-31,1176843,246952.65,117700,2.0,2.0,926.0,160701.0,44,35,2017,2.0,1.0,5100.0
10507,2018-10-31,1176348,1184305.42,800000,3.0,2.0,2290.0,2940810.0,44,15,2016,2.0,3.0,100.0
10522,2018-10-31,1176755,341397.33,172000,2.0,2.0,1190.0,212095.0,44,7,2013,4.0,1.0,168300.0
10525,2018-10-30,1176677,412834.35,284802,2.0,2.0,1176.0,373508.0,25,22,2018,2.0,1.0,221100.0
10529,2018-10-30,1167536,164249.36,99360,1.0,1.0,634.0,264500.0,25,10,2016,6.0,1.0,97100.0
10534,2018-10-30,1171817,220808.57,150313,2.0,2.0,1012.0,182505.0,25,23,2018,4.0,1.0,142100.0
10549,2018-10-29,1176697,223436.46,140689,1.0,1.0,640.0,239133.0,84,81,2018,5.0,1.0,158100.0
10552,2018-10-29,1174415,23568.81,61079,1.0,1.0,620.0,76279.0,84,63,2017,1.0,1.0,1000.0
10570,2018-10-29,1175505,150916.98,97868,0.0,1.0,432.0,125081.0,84,61,2017,5.0,1.0,20100.0
10597,2018-10-29,1177244,286062.68,125001,3.0,3.0,1234.0,150667.0,84,60,2017,3.0,1.0,145100.0
10598,2018-10-29,1176041,292706.9,230000,1.0,1.0,778.0,357200.0,84,82,2018,4.0,1.0,221100.0
10612,2018-10-29,1175649,149116.59,78000,1.0,1.0,473.0,118904.0,84,64,2017,6.0,1.0,90100.0
10618,2018-10-29,1174509,229873.17,145500,2.0,2.0,1010.0,197400.0,84,59,2017,7.0,1.0,175100.0
10625,2018-10-29,1174243,1176566.25,1009400,3.0,4.0,3200.0,1542952.0,84,72,2018,2.0,1.0,1100.0
10633,2018-10-24,1171424,68244.57,75700,1.0,1.0,780.0,104754.0,31,22,2016,4.0,1.0,58800.0
10645,2018-10-24,1173692,443183.98,281100,2.0,2.0,1190.0,409541.0,31,23,2016,9.0,1.0,235300.0
10661,2018-10-23,1175404,750910.96,317900,1.0,2.0,1975.0,888368.0,30,24,2017,3.0,1.0,420100.0
10669,2018-10-23,1175429,468102.52,213400,1.0,1.0,726.0,314727.0,30,27,2017,4.0,1.0,250100.0
10698,2018-10-22,1174393,378583.26,268000,2.0,2.0,1024.0,342472.0,80,79,2018,2.0,1.0,260300.0
10717,2018-10-22,1172080,162314.11,116774,1.0,1.0,760.0,136288.0,80,19,2015,2.0,5.0,89200.0
10725,2018-10-22,1173685,207405.43,267510,2.0,2.0,1218.0,327191.0,80,20,2015,7.0,4.0,213100.0
10759,2018-10-17,1173098,291791.0,107000,1.0,1.0,588.0,127588.0,70,19,2015,9.0,1.0,1100.0
10785,2018-10-17,1172973,727502.21,377200,3.0,2.0,1866.0,540897.0,70,33,2016,3.5,1.0,420200.0
10796,2018-10-17,1173673,304448.96,281000,2.0,2.0,1357.0,350920.0,70,62,2018,9.0,1.0,100.0
10800,2018-10-17,1174242,178928.61,99360,2.0,1.0,784.0,144979.0,70,54,2017,4.0,1.0,135100.0
10801,2018-10-17,1174390,210189.98,153000,2.0,2.0,1036.0,357200.0,70,57,2017,5.0,1.0,300.0
10802,2018-10-17,1173081,853726.22,597038,2.0,2.0,1734.0,888063.0,70,45,2017,6.0,1.0,500100.0
10816,2018-10-17,1172616,234473.77,112000,2.0,1.0,980.0,264500.0,70,29,2016,7.0,1.0,112200.0
10823,2018-10-16,1172173,196986.49,128000,1.0,1.0,710.0,158708.0,79,57,2017,5.0,1.0,32100.0
10826,2018-10-16,1172954,190419.52,112000,1.0,1.0,680.0,142360.0,79,62,2017,3.0,1.0,1100.0
10846,2018-10-16,1172442,269354.26,91463,2.0,2.0,917.0,135099.0,79,21,2014,6.0,3.0,270100.0
10848,2018-10-16,1164559,440164.72,242000,2.0,2.0,1846.0,318700.0,79,52,2017,3.0,1.0,221100.0
10859,2018-10-16,1172138,168867.74,105500,1.0,1.0,735.0,134213.0,79,77,2018,2.0,1.0,15100.0
10866,2018-10-16,1172394,287958.87,143520,1.0,2.0,1460.0,233660.0,79,63,2017,8.0,1.0,140800.0
10876,2018-10-16,1172405,1087319.27,348200,2.0,2.0,1330.0,433841.0,79,54,2017,2.0,1.0,313300.0
10879,2018-10-16,1174549,129097.29,74736,1.0,1.0,1036.0,79984.0,79,56,2017,4.0,2.0,300.0
10880,2018-10-16,1171642,766542.97,289524,2.0,2.0,1255.0,373671.0,79,45,2016,4.0,2.0,600.0
10898,2018-10-16,1172408,222871.51,233757,2.0,2.0,1316.0,283843.0,79,58,2017,3.0,1.0,30100.0
10900,2018-10-15,1170515,969066.94,639500,2.0,2.0,1322.0,666402.0,97,10,2012,5.0,2.0,650100.0
10905,2018-10-15,1159464,488284.05,380000,2.0,2.0,1450.0,509503.0,97,57,2017,2.0,1.0,50100.0
10909,2018-10-15,1170967,177651.11,77160,1.0,1.0,1036.0,82244.0,97,75,2017,3.0,1.0,64000.0
10910,2018-10-15,1168960,661778.58,264241,3.0,2.0,1428.0,424877.0,97,20,2014,4.0,2.0,100.0
10914,2018-10-15,1173570,234385.36,126000,2.0,1.0,758.0,197400.0,97,90,2018,5.0,1.0,141100.0
10954,2018-10-15,1160020,180542.99,91670,1.0,1.0,710.0,276900.0,97,61,2017,2.0,1.0,90100.0
10964,2018-10-15,1169105,411297.37,201250,2.0,2.0,1520.0,264555.0,97,1,2008,5.0,5.0,69100.0
10975,2018-10-15,1171125,173320.77,99680,3.0,2.0,1182.0,121689.0,97,92,2018,4.0,1.0,68600.0
10976,2018-10-15,1171107,145655.13,132223,2.0,1.0,1026.0,353500.0,97,64,2017,6.0,1.0,130100.0
10986,2018-10-15,1170477,165755.31,118000,2.0,2.0,850.0,161054.0,97,29,2015,6.0,3.0,97200.0
10987,2018-10-15,1172124,215301.03,195879,1.0,1.0,825.0,243333.0,97,50,2016,6.0,3.0,190100.0
11035,2018-10-10,1169114,70341.06,52596,1.0,1.0,753.0,77066.0,70,10,2013,14.0,1.0,30100.0
11069,2018-10-09,1170731,2330869.14,1577499,3.0,3.0,5860.0,696100.0,70,49,2017,3.0,1.0,200100.0
11073,2018-10-09,1163216,298796.92,130950,2.0,1.0,968.0,177727.0,70,32,2016,4.0,1.0,18100.0
11089,2018-10-09,1169890,262293.12,150300,2.0,2.0,1083.0,198815.0,70,65,2018,3.0,1.0,1300.0
11103,2018-10-09,1169731,1161043.89,889000,4.0,4.0,2914.0,1474509.0,70,18,2015,4.0,3.0,400500.0
11113,2018-10-09,1159157,260910.38,119000,2.0,2.0,877.0,280800.0,70,14,2014,4.0,1.0,80700.0
11114,2018-10-03,1169843,178891.39,98900,2.0,2.0,1116.0,128832.0,76,56,2017,4.0,1.0,82100.0
11120,2018-10-03,1169956,272098.88,196878,1.0,1.0,822.0,264146.0,76,42,2017,3.0,1.0,170800.0
11143,2018-10-03,1169829,112855.59,108000,2.0,2.0,758.0,140479.0,76,45,2017,6.0,1.0,100100.0
11144,2018-10-03,1169743,395852.55,272186,1.0,1.0,829.0,415600.0,76,65,2018,6.0,1.0,20100.0
11154,2018-10-03,1168793,251682.38,135800,2.0,1.0,1156.0,190118.0,76,20,2015,11.0,7.0,282000.0
11155,2018-10-03,1172053,448010.56,161088,2.0,2.0,1383.0,221300.0,76,24,2016,7.0,1.0,129100.0
11157,2018-10-03,1168817,1362449.77,107000,1.0,1.0,667.0,134975.0,76,37,2017,3.0,3.0,33400.0
11159,2018-10-03,1172114,263258.38,113500,2.0,1.0,998.0,140438.0,76,19,2015,4.0,1.0,125000.0
11167,2018-10-03,1168787,288188.64,107640,0.0,0.0,1149.0,133811.0,76,41,2017,6.0,3.0,300100.0
11170,2018-10-03,1169818,298857.34,197000,3.0,2.0,1070.0,239665.0,76,73,2018,5.0,1.0,220100.0
11171,2018-10-03,1169123,379118.09,213000,3.0,2.0,1790.0,256872.0,76,57,2017,5.0,1.0,240100.0
11182,2018-10-03,1169893,824112.7,314780,2.0,2.0,1174.0,417829.0,76,5,2010,4.0,3.0,270100.0
11183,2018-10-02,1166134,516379.11,275000,0.0,0.0,1120.0,329443.0,72,32,2015,6.0,7.0,310100.0
11185,2018-10-02,1168891,154920.93,98800,1.0,1.0,648.0,135058.0,72,26,2015,2.0,2.0,72400.0
11186,2018-10-02,1168968,535545.06,186700,1.0,2.0,990.0,370000.0,72,62,2017,7.0,2.0,156300.0
11198,2018-10-02,1167533,181705.9,127500,3.0,2.0,980.0,160515.0,72,59,2017,6.0,2.0,120100.0
11210,2018-10-02,1169477,504452.97,363696,2.0,2.0,1267.0,752681.0,72,31,2015,6.0,2.0,400.0
11218,2018-10-02,1169812,202682.02,143000,0.0,0.0,762.0,184509.0,72,71,2018,4.0,1.0,700.0
11232,2018-10-02,1167925,432104.75,250479,1.0,1.0,878.0,415600.0,72,38,2016,5.0,1.0,202900.0
11241,2018-10-02,1169773,144949.12,106700,1.0,1.0,839.0,197400.0,72,66,2017,3.0,1.0,117100.0
11266,2018-10-01,1157052,315002.15,221299,1.0,1.0,736.0,298795.0,64,27,2016,3.0,1.0,100.0
11291,2018-10-01,1161877,619766.92,358700,2.0,2.0,1824.0,609543.0,64,13,2015,6.0,1.0,100.0
11293,2018-10-01,1169184,148517.99,73000,1.0,1.0,685.0,95519.0,64,25,2016,6.0,1.0,43000.0
11309,2018-10-01,1162100,340469.48,201288,1.0,1.0,811.0,307394.0,64,30,2016,3.0,1.0,187800.0
11317,2018-09-26,1166805,144324.99,83714,2.0,2.0,897.0,159412.0,113,48,2016,4.0,2.0,123400.0
11318,2018-09-26,1167097,364477.35,142834,1.0,1.0,825.0,184990.0,113,108,2018,3.0,1.0,95800.0
11319,2018-09-26,1165007,273674.93,168000,2.0,2.0,1266.0,238230.0,113,92,2017,3.0,2.0,156200.0
11331,2018-09-26,1167633,186557.45,118720,2.0,2.0,798.0,293000.0,113,24,2014,8.0,1.0,125100.0
11334,2018-09-26,1167291,148686.32,100280,2.0,2.0,1116.0,122244.0,113,55,2016,8.0,1.0,69800.0
11336,2018-09-26,1168399,673784.95,313100,3.0,3.0,1840.0,503911.0,113,88,2017,6.0,1.0,369100.0
11340,2018-09-26,1167901,263743.25,162750,3.0,2.0,1325.0,195294.0,113,79,2017,5.0,1.0,143200.0
11349,2018-09-26,1165480,400914.55,286400,2.0,2.0,1673.0,363037.0,113,13,2012,4.0,6.0,300100.0
11357,2018-09-26,1167345,411368.91,218000,2.0,2.0,1505.0,313717.0,113,9,2012,4.5,1.0,205100.0
11361,2018-09-26,1166149,273191.57,127000,2.0,2.0,1428.0,151626.0,113,77,2017,3.0,1.0,91200.0
11376,2018-09-26,1167324,41938.83,119340,3.0,2.0,1255.0,157775.0,113,112,2018,1.0,1.0,26400.0
11388,2018-09-26,1167509,209912.98,170830,4.0,2.0,1745.0,213671.0,113,75,2017,6.0,1.0,150800.0
11407,2018-09-26,1167389,202323.15,149000,2.0,2.0,1060.0,212314.0,113,83,2017,7.0,1.0,150100.0
11410,2018-09-25,1156793,249530.43,127317,2.0,2.0,1332.0,243200.0,34,1,2008,5.0,1.0,100100.0
11415,2018-09-25,1156953,561409.37,232132,2.0,2.0,1064.0,312123.0,34,10,2014,4.0,1.0,276200.0
11417,2018-09-25,1160792,309601.18,224539,0.0,1.0,868.0,195627.0,34,26,2017,5.0,2.0,140100.0
11463,2018-09-24,1155514,457073.43,279196,2.0,2.0,914.0,335156.0,51,11,2013,2.0,2.0,150800.0
11466,2018-09-24,1167671,325218.82,194901,1.0,1.0,612.0,223336.0,51,2,2009,7.0,2.0,165100.0
11480,2018-09-24,1156801,410562.62,219252,2.0,2.0,1052.0,408700.0,51,44,2017,4.0,1.0,100.0
11497,2018-09-18,1169183,398627.69,177555,1.0,1.0,890.0,255591.0,78,68,2017,2.0,1.0,100.0
11520,2018-09-18,1168788,544114.66,495800,2.0,2.0,1270.0,501031.0,78,34,2016,7.0,3.0,355100.0
11524,2018-09-18,1169841,47039.05,54600,1.0,1.0,784.0,243200.0,78,66,2017,3.0,1.0,3600.0
11545,2018-09-18,1170211,627084.81,395118,2.0,2.0,1280.0,571753.0,78,39,2016,6.0,1.0,300100.0
11546,2018-09-18,1169451,885588.79,246950,2.0,2.0,1128.0,338049.0,78,19,2015,8.0,1.0,235300.0
11574,2018-09-17,1163125,186825.91,158000,2.0,1.0,936.0,235890.0,58,8,2014,5.0,2.0,172100.0
11581,2018-09-17,1155512,153210.08,122100,1.0,1.0,978.0,142668.0,58,33,2016,3.0,2.0,100.0
11622,2018-09-12,1165829,506616.84,178000,1.0,1.0,1005.0,218023.0,70,41,2016,7.0,1.0,100.0
11627,2018-09-12,1165830,175088.07,97461,1.0,1.0,531.0,119567.0,70,9,2014,3.0,1.0,91600.0
11628,2018-09-12,1154424,195172.94,109200,1.0,1.0,750.0,129341.0,70,49,2017,3.0,1.0,50100.0
11638,2018-09-12,1159310,817727.65,254000,2.0,2.0,1116.0,383130.0,70,53,2017,3.0,1.0,100.0
11688,2018-09-11,1163901,318906.35,151000,2.0,2.0,1000.0,194147.0,91,63,2017,2.0,1.0,140200.0
11690,2018-09-11,1167905,407000.28,168000,1.0,1.0,810.0,253663.0,91,74,2017,5.0,1.0,210100.0
11715,2018-09-11,1163729,184632.47,187920,2.0,2.0,968.0,215756.0,91,77,2017,3.0,1.0,171100.0
11730,2018-09-11,1165247,286307.77,123000,3.0,2.0,1519.0,164900.0,91,79,2017,5.0,1.0,155100.0
11741,2018-09-11,1164581,219113.14,140000,2.0,2.0,1074.0,174948.0,91,20,2014,2.0,10.0,131100.0
11772,2018-09-05,1167415,327350.01,161455,2.0,2.0,1200.0,225249.0,52,19,2015,5.0,1.0,100.0
