,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Status Binary
3727,2019-12-02,1237372,159799.76,111300,1.0,1.0,1125.0,143459.0,75,50,2018,2.0,2.0,1.0
3730,2019-12-02,1237791,10631.13,47714,2.0,2.0,1332.0,156239.0,75,74,2019,1.0,4.0,0.0
3737,2019-12-02,1237234,98313.31,22734,1.0,1.0,650.0,105899.0,75,5,2012,9.0,3.0,1.0
3743,2019-12-02,1237734,199979.41,104908,1.0,1.0,635.0,134544.0,75,66,2019,3.0,1.0,1.0
3744,2019-12-02,1226470,222495.37,148516,2.0,2.0,1224.0,180757.0,75,26,2017,10.0,1.0,1.0
3747,2019-12-02,1237916,993445.83,323380,2.0,2.0,1105.0,397436.0,75,11,2015,6.0,1.0,1.0
3754,2019-12-02,1239710,202276.57,133000,2.0,3.0,1113.0,181848.0,75,39,2018,5.0,1.0,1.0
3756,2019-12-02,1237906,11164.57,177000,2.0,2.0,1130.0,222643.0,75,52,2018,3.0,1.0,1.0
3757,2019-12-02,1235687,158430.25,140298,1.0,1.0,839.0,160709.0,75,54,2019,9.0,1.0,1.0
3762,2019-12-02,1239705,181641.88,129500,2.0,2.0,755.0,207100.0,75,60,2019,3.0,1.0,1.0
3767,2019-11-27,1238342,150208.09,104408,2.0,2.0,750.0,143773.0,51,35,2018,3.0,1.0,1.0
3768,2019-11-27,1226464,204851.01,145000,2.0,2.0,1012.0,175560.0,51,34,2018,1.0,1.0,1.0
3771,2019-11-27,1238886,9325.9,107000,1.0,1.0,693.0,140593.0,51,32,2018,1.0,1.0,1.0
3774,2019-11-27,1236797,682401.71,619818,2.0,2.0,1694.0,894411.0,51,17,2017,6.0,4.0,1.0
3776,2019-11-27,1238343,124827.84,184500,1.0,1.0,980.0,344234.0,51,18,2017,6.0,1.0,1.0
3777,2019-11-27,1238403,9045.06,82417,1.0,1.0,588.0,138001.0,51,33,2018,1.0,1.0,1.0
3786,2019-11-27,1225731,264991.74,189135,0.0,1.0,467.0,204180.0,51,20,2018,6.0,1.0,1.0
3787,2019-11-27,1225734,796848.57,614356,2.0,2.0,1847.0,1015318.0,51,30,2018,6.0,2.0,0.0
3804,2019-11-27,1237636,193976.85,106080,2.0,2.0,835.0,147122.0,51,50,2019,3.0,2.0,0.0
3813,2019-11-26,1238352,555611.83,380133,2.0,2.0,1508.0,441092.0,16,16,2019,10.0,1.0,0.0
3814,2019-11-26,1232600,150571.07,99750,1.0,1.0,648.0,131761.0,16,14,2019,7.0,1.0,1.0
3818,2019-11-26,1238369,872259.49,218300,2.0,2.0,1129.0,264358.0,16,15,2019,5.0,1.0,1.0
3820,2019-11-26,1234280,105267.81,185400,2.0,1.0,630.0,170886.0,16,3,2014,7.0,3.0,1.0
3821,2019-11-26,1238190,9996.28,115298,2.0,2.0,924.0,175476.0,16,10,2018,1.0,1.0,0.0
3840,2019-11-25,1234459,359631.92,242100,2.0,2.0,1353.0,314443.0,66,53,2019,6.0,1.0,1.0
3843,2019-11-25,1238381,1536630.75,1137000,2.0,3.0,1487.0,350100.0,66,66,2019,3.0,1.0,1.0
3845,2019-11-25,1235088,154845.36,86724,1.0,2.0,861.0,98533.0,66,45,2019,10.0,1.0,1.0
3852,2019-11-25,1229511,2003437.51,2054000,3.0,3.0,2202.0,750800.0,66,48,2019,4.0,4.0,0.0
3858,2019-11-25,1238139,336156.88,215000,3.0,2.0,1900.0,278960.0,66,64,2019,2.0,1.0,1.0
3859,2019-11-25,1238145,17417.0,84423,2.0,2.0,1315.0,104974.0,66,54,2019,4.0,1.0,0.0
3861,2019-11-25,1235250,252926.22,199485,3.0,2.0,1192.0,229102.0,66,31,2018,4.0,1.0,1.0
3866,2019-11-25,1238143,184844.74,177999,1.0,1.0,754.0,246320.0,66,62,2019,5.0,2.0,1.0
3869,2019-11-25,1238149,61543.86,98000,2.0,1.0,750.0,153158.0,66,65,2019,3.0,1.0,1.0
3883,2019-11-25,1235978,196054.8,115500,1.0,1.0,1149.0,154507.0,66,58,2019,2.0,1.0,1.0
3893,2019-11-20,1228371,220813.21,228000,2.0,2.0,1525.0,295569.0,31,20,2018,6.0,1.0,1.0
3895,2019-11-20,1237624,171014.73,113000,1.0,1.0,862.0,320800.0,31,28,2019,4.0,1.0,1.0
3896,2019-11-20,1237730,362319.5,486405,2.0,0.0,1570.0,363300.0,31,25,2019,3.0,4.0,0.0
3897,2019-11-20,1237464,194359.82,230400,1.0,2.0,890.0,295505.0,31,10,2017,5.0,2.0,0.0
3901,2019-11-20,1237764,173841.23,142800,2.0,2.0,1415.0,134224.0,31,14,2017,8.0,2.0,0.0
3903,2019-11-20,1237766,205908.7,145000,1.0,1.0,522.0,196419.0,31,3,2013,6.0,1.0,1.0
3910,2019-11-20,1228988,243061.77,141300,3.0,2.0,1236.0,254700.0,31,12,2017,4.0,3.0,1.0
3912,2019-11-20,1237728,150737.45,140700,2.0,2.0,1106.0,183540.0,31,29,2019,3.0,1.0,1.0
3914,2019-11-20,1229323,597504.53,331600,2.0,2.0,1425.0,396572.0,31,5,2014,4.0,5.0,0.0
3915,2019-11-19,1234433,3592831.35,3033945,3.0,3.0,4000.0,4013170.0,19,15,2018,14.0,1.0,1.0
3917,2019-11-19,1237137,56855.48,42165,1.0,1.0,607.0,85892.0,19,9,2018,1.0,1.0,0.0
3920,2019-11-19,1229020,129787.51,119070,1.0,1.0,640.0,140358.0,19,14,2018,5.0,1.0,0.0
3923,2019-11-19,1233403,164500.0,214000,3.0,3.0,1460.0,269996.0,19,7,2018,5.0,7.0,0.0
3925,2019-11-19,1231672,42165.91,58134,2.0,2.0,990.0,202933.0,19,3,2017,3.0,4.0,0.0
3929,2019-11-19,1236868,50662.31,164780,3.0,2.0,1150.0,218803.0,19,6,2017,2.0,5.0,1.0
3934,2019-11-18,1224346,371708.75,192095,3.0,2.0,1070.0,244073.0,49,30,2017,8.0,1.0,0.0
3940,2019-11-18,1234431,276750.74,154000,2.0,2.0,1061.0,190303.0,49,16,2016,7.0,1.0,1.0
3949,2019-11-18,1236770,20490.66,179388,2.0,2.0,1542.0,374016.0,49,43,2018,1.0,3.0,0.0
3952,2019-11-18,1235992,38664.41,101100,1.0,1.0,741.0,142460.0,49,42,2018,5.0,1.0,1.0
3954,2019-11-18,1233003,75661.37,81868,2.0,1.0,930.0,135015.0,49,29,2017,2.0,1.0,1.0
3956,2019-11-18,1235990,146063.32,88900,1.0,1.0,533.0,123079.0,49,46,2018,3.0,1.0,1.0
3962,2019-11-18,1230603,421692.06,255000,1.0,1.0,1005.0,280988.0,49,28,2017,3.0,4.0,1.0
3971,2019-11-18,1235621,237490.44,57406,2.0,1.0,982.0,110710.0,49,12,2016,2.0,2.0,0.0
3974,2019-11-18,1232366,298101.56,48564,2.0,2.0,1332.0,155138.0,49,26,2017,3.0,3.0,0.0
3975,2019-11-18,1234714,91418.51,131250,2.0,2.0,900.0,291100.0,49,38,2018,3.0,3.0,0.0
3976,2019-11-18,1234978,2283327.39,2054000,3.0,3.0,2202.0,750800.0,49,44,2018,4.0,2.0,1.0
3979,2019-11-13,1234557,307426.79,188964,1.0,1.0,791.0,308740.0,35,20,2017,2.0,5.0,0.0
3980,2019-11-13,1212883,211614.43,100000,2.0,2.0,1048.0,133014.0,35,22,2018,3.0,1.0,1.0
3986,2019-11-13,1232157,255017.78,125024,1.0,1.0,685.0,180351.0,35,35,2019,5.0,2.0,0.0
3990,2019-11-13,1223758,157333.84,115700,2.0,1.0,998.0,122868.0,35,14,2016,5.0,2.0,0.0
3992,2019-11-13,1234545,204521.13,141800,2.0,1.0,1140.0,192542.0,35,25,2018,5.0,2.0,0.0
3995,2019-11-13,1235046,148303.4,220660,3.0,2.0,1420.0,280624.0,35,31,2018,8.0,2.0,1.0
3998,2019-11-13,1214538,231257.06,183970,2.0,2.0,1050.0,249318.0,35,23,2018,7.0,1.0,1.0
4003,2019-11-13,1234554,327013.3,181300,3.0,2.0,1253.0,231056.0,35,21,2018,4.0,2.0,1.0
4014,2019-11-12,1232560,165261.64,104500,1.0,1.0,776.0,146953.0,109,88,2019,2.0,3.0,0.0
4025,2019-11-12,1228209,121967.43,88400,2.0,2.0,840.0,348600.0,109,45,2017,8.0,4.0,0.0
4026,2019-11-12,1232164,62641.99,602300,3.0,4.0,2670.0,951982.0,109,92,2019,2.0,2.0,0.0
4031,2019-11-12,1223201,777444.54,438964,2.0,2.0,1547.0,756898.0,109,44,2017,5.0,1.0,0.0
4033,2019-11-12,1235075,404721.28,165700,0.0,0.0,1565.0,194241.0,109,69,2018,4.0,1.0,1.0
4039,2019-11-12,1227394,171016.35,67109,1.0,1.0,790.0,75937.0,109,42,2017,8.0,2.0,0.0
4040,2019-11-12,1236022,678981.98,370000,2.0,2.0,995.0,319100.0,109,71,2018,4.0,1.0,1.0
4045,2019-11-12,1235979,220801.19,141043,2.0,2.0,992.0,205795.0,109,90,2019,8.0,1.0,0.0
4048,2019-11-12,1236212,242451.08,121236,2.0,1.0,1100.0,204959.0,109,93,2019,3.0,2.0,0.0
4049,2019-11-12,1236202,278221.55,149000,2.0,2.0,1060.0,184737.0,109,51,2018,6.0,1.0,1.0
4053,2019-11-12,1224867,219589.93,136705,2.0,2.0,1190.0,199865.0,109,97,2019,5.0,1.0,1.0
4057,2019-11-12,1232183,469165.83,688480,0.0,0.0,5296.0,204000.0,109,105,2019,11.0,2.0,0.0
4060,2019-11-12,1228059,2461958.74,983400,0.0,0.0,1912.0,1280304.0,109,11,2014,7.0,1.0,1.0
4061,2019-11-12,1235072,24849.42,226696,1.0,1.0,820.0,285811.0,109,109,2019,1.0,1.0,0.0
4074,2019-11-12,1235322,232335.42,201880,4.0,3.0,2430.0,305088.0,109,9,2013,5.0,4.0,0.0
4078,2019-11-12,1233511,208447.95,84026,1.0,1.0,510.0,182842.0,109,31,2016,6.5,3.0,0.0
4079,2019-11-12,1234694,453398.39,285930,1.0,1.0,776.0,401500.0,109,94,2019,3.0,1.0,1.0
4080,2019-11-12,1235074,223437.37,321091,0.0,0.0,1175.0,417078.0,109,72,2018,2.0,1.0,0.0
4084,2019-11-12,1227719,348797.94,188394,2.0,2.0,935.0,237855.0,109,28,2016,2.0,6.0,0.0
4086,2019-11-12,1226312,303475.41,104927,0.0,1.0,540.0,215362.0,109,22,2016,4.0,2.0,1.0
4090,2019-11-12,1236181,111900.11,94600,2.0,2.0,800.0,348600.0,109,84,2018,3.0,1.0,1.0
4092,2019-11-12,1235066,104644.57,140000,3.0,2.0,1160.0,168475.0,109,91,2019,3.0,1.0,1.0
4093,2019-11-12,1223246,849152.5,481000,2.0,2.0,1266.0,859690.0,109,10,2013,81.0,3.0,0.0
4094,2019-11-12,1235686,202585.45,127720,2.0,2.0,896.0,162425.0,109,82,2018,2.0,1.0,1.0
4098,2019-11-12,1236007,479581.02,300510,1.0,1.0,776.0,417200.0,109,95,2019,3.0,1.0,1.0
4100,2019-11-12,1223243,101650.53,38141,2.0,1.0,800.0,119669.0,109,55,2018,7.0,1.0,0.0
4104,2019-11-12,1236182,150532.33,136000,2.0,2.0,1075.0,174640.0,109,62,2018,5.0,1.0,1.0
4111,2019-11-12,1231705,21210.32,99189,2.0,2.0,1317.0,135899.0,109,74,2018,1.0,2.0,1.0
4113,2019-11-06,1233493,851341.56,533835,3.0,2.0,1416.0,627296.0,40,10,2016,4.0,3.0,0.0
4114,2019-11-06,1235622,123253.25,100199,1.0,1.0,640.0,147320.0,40,18,2018,9.0,1.0,1.0
4118,2019-11-06,1235649,12193.58,175342,0.0,0.0,1308.0,230991.0,40,19,2018,2.0,1.0,1.0
4120,2019-11-06,1229950,121562.28,163000,3.0,2.0,1715.0,208505.0,40,17,2018,9.0,1.0,1.0
4121,2019-11-06,1233659,74403.43,130114,1.0,1.0,825.0,255133.0,40,8,2016,2.0,4.0,1.0
4123,2019-11-06,1227344,222295.85,133000,2.0,2.0,948.0,164895.0,40,21,2018,5.0,1.0,1.0
4126,2019-11-06,1233719,18821.11,409940,2.0,2.0,1330.0,487936.0,40,11,2016,2.0,6.0,1.0
4132,2019-11-06,1233522,145852.07,167500,0.0,0.0,1232.0,217511.0,40,14,2017,3.0,5.0,1.0
4136,2019-11-06,1235648,128668.72,148048,2.0,2.0,986.0,214609.0,40,32,2018,4.0,2.0,0.0
4140,2019-11-06,1237777,165144.08,103425,1.0,1.0,611.0,146911.0,40,16,2017,14.0,2.0,0.0
4141,2019-11-06,1235505,23179.82,206200,2.0,2.0,1142.0,243479.0,40,40,2019,2.0,1.0,1.0
4143,2019-11-06,1233565,105220.29,165000,1.0,1.0,660.0,184050.0,40,23,2018,11.0,3.0,0.0
4145,2019-11-06,1229967,174059.84,177450,2.0,2.0,1102.0,219484.0,40,31,2018,4.0,4.0,1.0
4147,2019-11-06,1227391,298750.28,171500,1.0,2.0,905.0,234391.0,40,30,2018,3.0,1.0,1.0
4150,2019-11-06,1233712,304937.48,356681,1.0,1.0,984.0,438623.0,40,38,2019,4.0,1.0,0.0
4162,2019-11-05,1231682,274846.35,190000,3.0,2.0,1580.0,258700.0,33,23,2018,6.0,1.0,1.0
4168,2019-11-05,1232998,440820.79,302940,1.0,1.0,776.0,402979.0,33,28,2019,3.0,1.0,1.0
4169,2019-11-05,1232263,139347.4,158700,2.0,2.0,1064.0,195148.0,33,7,2013,9.0,1.0,1.0
4174,2019-11-05,1235517,135003.92,116550,1.0,1.0,1125.0,204000.0,33,32,2019,7.0,2.0,0.0
4181,2019-11-05,1233814,997444.22,818987,3.0,2.0,1870.0,1081083.0,33,24,2018,3.0,1.0,1.0
4184,2019-11-04,1217755,363857.02,203700,2.0,2.0,1185.0,361300.0,37,24,2018,11.0,1.0,1.0
4187,2019-11-04,1217018,1268552.31,1002600,1.0,1.0,767.0,530264.0,37,19,2017,2.0,1.0,0.0
4191,2019-11-04,1233402,449414.53,283500,1.0,1.0,776.0,401500.0,37,33,2019,3.0,1.0,1.0
4194,2019-11-04,1230675,492707.12,236400,2.0,2.0,850.0,328820.0,37,27,2018,2.0,1.0,1.0
4199,2019-11-04,1225560,426197.08,271380,2.0,2.0,1347.0,403010.0,37,25,2018,5.0,1.0,1.0
4201,2019-11-04,1224323,190510.64,4827646,5.0,6.0,6300.0,401500.0,37,18,2017,3.0,3.0,0.0
4203,2019-11-04,1230436,165074.96,147100,3.0,2.0,1300.0,155128.0,37,35,2019,4.0,3.0,0.0
4206,2019-11-04,1230505,346567.66,227000,1.0,1.0,863.0,245272.0,37,20,2018,5.0,2.0,0.0
4207,2019-11-04,1220691,100422.32,89863,1.0,1.0,760.0,123800.0,37,21,2018,2.0,1.0,1.0
4208,2019-11-04,1230312,55947.29,155000,1.0,1.0,620.0,251700.0,37,23,2018,12.0,2.0,0.0
4211,2019-11-04,1235067,103920.72,122687,2.0,2.0,888.0,160811.0,37,29,2018,2.0,1.0,1.0
4212,2019-11-04,1226598,184080.45,333400,1.0,1.0,881.0,432382.0,37,28,2018,5.0,4.0,0.0
4217,2019-11-04,1235012,468131.29,383000,2.0,2.0,1530.0,553442.0,37,26,2018,5.0,1.0,1.0
4222,2019-10-30,1231169,309575.76,114600,2.0,1.0,998.0,170805.0,51,1,2007,5.0,4.0,0.0
4225,2019-10-30,1232204,115915.55,107200,2.0,2.0,1140.0,165765.0,51,39,2019,3.0,1.0,1.0
4226,2019-10-30,1231164,636095.64,153300,2.0,2.0,922.0,218337.0,51,14,2017,4.0,5.0,0.0
4231,2019-10-30,1230508,221215.18,165000,3.0,2.0,1044.0,285000.0,51,47,2019,3.0,1.0,1.0
4235,2019-10-30,1231146,22814.73,229500,2.0,2.0,1500.0,323056.0,51,24,2018,3.0,4.0,1.0
4243,2019-10-30,1234723,267205.89,96046,3.0,2.0,1340.0,222428.0,51,27,2018,2.0,1.0,0.0
4245,2019-10-30,1222003,206497.1,133000,2.0,1.0,1019.0,174035.0,51,29,2018,42.0,1.0,1.0
4246,2019-10-30,1221968,64349.54,105500,3.0,2.0,1126.0,249000.0,51,19,2018,10.0,1.0,1.0
4247,2019-10-30,1231149,68720.01,69179,1.0,1.0,1036.0,99213.0,51,26,2018,1.0,2.0,1.0
4253,2019-10-30,1231154,172348.63,63450,1.0,2.0,861.0,89553.0,51,21,2018,2.0,2.0,1.0
4261,2019-10-29,1231184,920891.81,519200,4.0,2.0,2830.0,827064.0,57,27,2017,10.0,3.0,0.0
4263,2019-10-29,1231150,10942.89,120000,3.0,2.0,1452.0,170200.0,57,53,2019,2.0,2.0,1.0
4268,2019-10-29,1231177,213026.9,128400,2.0,2.0,847.0,206300.0,57,36,2018,4.0,2.0,1.0
4270,2019-10-29,1231195,1268552.31,1002600,1.0,1.0,767.0,579017.0,57,43,2018,3.0,2.0,1.0
4277,2019-10-29,1231204,33284.71,663900,2.0,2.0,1550.0,829242.0,57,41,2018,7.0,2.0,0.0
4279,2019-10-29,1231218,305329.87,144703,1.0,1.0,685.0,181205.0,57,34,2018,2.0,2.0,1.0
4280,2019-10-29,1231202,184769.3,92000,2.0,2.0,892.0,134861.0,57,18,2017,6.0,2.0,1.0
4281,2019-10-29,1231198,986409.92,567976,3.0,2.0,1789.0,703360.0,57,19,2017,5.0,3.0,1.0
4283,2019-10-29,1215453,481358.53,222770,2.0,2.0,1090.0,472600.0,57,1,2008,12.0,8.0,1.0
4285,2019-10-29,1231191,340631.44,143750,2.0,2.0,1417.0,180106.0,57,28,2018,8.0,2.0,1.0
4296,2019-10-29,1231217,106240.99,108864,2.0,2.0,870.0,166407.0,57,33,2018,13.0,2.0,1.0
4300,2019-10-29,1231181,507504.26,131000,0.0,0.0,1162.0,278800.0,57,16,2016,4.0,4.0,1.0
4301,2019-10-29,1231185,413908.42,139150,2.0,2.0,1210.0,171727.0,57,31,2018,2.0,2.0,1.0
4302,2019-10-29,1231183,206137.63,144900,2.0,2.0,883.0,249900.0,57,23,2017,8.0,2.0,1.0
4307,2019-10-29,1231201,149656.91,92889,3.0,2.0,1407.0,193900.0,57,42,2018,4.0,3.0,0.0
4310,2019-10-29,1231155,238131.5,127009,2.0,2.0,1023.0,161609.0,57,52,2019,2.0,2.0,1.0
4311,2019-10-29,1231189,104821.68,226000,2.0,2.0,870.0,299381.0,57,29,2018,3.0,2.0,1.0
4313,2019-10-29,1231165,91747.47,117660,2.0,2.0,907.0,140636.0,57,51,2019,5.0,2.0,1.0
4314,2019-10-29,1231196,234521.22,69172,3.0,1.0,920.0,131613.0,57,21,2017,4.0,2.0,1.0
4319,2019-10-28,1232162,209219.39,181300,3.0,2.0,1253.0,228411.0,58,24,2017,4.0,1.0,1.0
4322,2019-10-28,1228337,24005.75,128750,2.0,2.0,968.0,165175.0,58,15,2017,3.0,4.0,1.0
4324,2019-10-28,1225562,139499.32,140000,3.0,2.0,1040.0,177132.0,58,43,2018,7.0,4.0,0.0
4328,2019-10-28,1232163,463749.76,331290,1.0,1.0,788.0,417521.0,58,53,2019,5.0,3.0,1.0
4330,2019-10-28,1229575,195555.15,142000,2.0,2.0,1050.0,168689.0,58,32,2018,5.0,3.0,0.0
4331,2019-10-28,1226452,302242.46,115463,1.0,1.0,827.0,166155.0,58,22,2017,7.0,1.0,1.0
4333,2019-10-28,1225586,486317.08,273074,2.0,2.0,1223.0,328392.0,58,4,2014,11.0,3.0,1.0
4336,2019-10-28,1225593,129912.46,137228,0.0,0.0,904.0,172037.0,58,28,2018,9.0,4.0,0.0
4343,2019-10-28,1225846,438136.73,293629,2.0,2.0,1158.0,381384.0,58,27,2018,3.0,1.0,1.0
4347,2019-10-28,1225437,546265.88,233047,2.0,2.0,1048.0,320924.0,58,2,2012,6.0,2.0,1.0
4348,2019-10-28,1212631,336704.9,201283,2.0,2.0,891.0,246329.0,58,21,2017,3.0,1.0,1.0
4353,2019-10-28,1221973,444654.11,290000,1.0,1.0,806.0,273088.0,58,45,2018,8.0,2.0,1.0
4354,2019-10-28,1234441,127524.27,214200,1.0,1.0,962.0,373940.0,58,58,2019,15.0,1.0,1.0
4358,2019-10-28,1229735,240114.65,96663,2.0,2.0,1150.0,223192.0,58,40,2018,6.0,2.0,0.0
4361,2019-10-28,1230269,255141.64,170000,2.0,2.0,910.0,223904.0,58,54,2019,2.0,1.0,1.0
4362,2019-10-28,1230268,28870.26,122565,2.0,1.0,828.0,161658.0,58,13,2017,6.0,3.0,0.0
4365,2019-10-28,1229949,493716.36,297445,1.0,2.0,924.0,383742.0,58,50,2019,7.0,1.0,1.0
4366,2019-10-28,1229696,122045.1,89243,3.0,2.0,1385.0,246231.0,58,16,2017,3.0,8.0,0.0
4374,2019-10-23,1228369,191601.86,128544,2.0,1.0,952.0,162338.0,44,31,2018,3.5,1.0,1.0
4375,2019-10-23,1231262,76961.79,108016,2.0,3.0,1950.0,280558.0,44,16,2017,8.0,6.0,0.0
4377,2019-10-23,1228259,216211.06,230199,1.0,1.0,1066.0,298361.0,44,10,2017,3.0,5.0,0.0
4393,2019-10-23,1231670,84804.47,111525,0.0,0.0,673.0,128389.0,44,23,2018,3.0,2.0,1.0
4394,2019-10-23,1233394,131451.51,56710,2.0,2.0,902.0,80321.0,44,34,2018,3.0,1.0,1.0
4397,2019-10-23,1233809,45906.75,80568,2.0,2.0,830.0,118292.0,44,28,2018,1.0,1.0,1.0
4398,2019-10-23,1233070,217148.14,209104,0.0,0.0,1080.0,213063.0,44,35,2019,7.0,1.0,1.0
4399,2019-10-23,1229158,161768.11,99000,3.0,2.0,1195.0,163800.0,44,21,2018,6.0,1.0,1.0
4400,2019-10-23,1231254,46142.43,82218,3.0,2.0,1528.0,224815.0,44,39,2019,1.0,1.0,0.0
4401,2019-10-23,1233071,451290.37,293220,1.0,1.0,776.0,436991.0,44,38,2019,3.0,1.0,1.0
4402,2019-10-23,1233008,249751.15,138335,2.0,2.0,1240.0,359900.0,44,27,2018,3.0,1.0,1.0
4415,2019-10-22,1224979,226448.51,224100,2.0,2.0,1520.0,352958.0,33,9,2016,7.0,4.0,1.0
4421,2019-10-22,1234703,86927.45,171000,2.0,2.0,926.0,316400.0,33,21,2018,4.0,1.0,1.0
4426,2019-10-22,1232585,18963.25,48719,1.0,1.0,752.0,63108.0,33,30,2018,1.0,1.0,1.0
4435,2019-10-22,1232538,99954.68,29783,1.0,1.0,720.0,64053.0,33,29,2018,2.0,1.0,0.0
4443,2019-10-22,1224863,579077.41,190000,2.0,2.0,1308.0,251290.0,33,3,2014,4.0,4.0,1.0
4448,2019-10-21,1231422,272470.19,130000,2.0,2.0,965.0,166174.0,50,23,2017,4.0,1.0,1.0
4451,2019-10-21,1229524,160193.36,150313,2.0,2.0,1012.0,203900.0,50,50,2019,7.0,1.0,1.0
4454,2019-10-21,1232254,92949.51,74000,2.0,2.0,990.0,96319.0,50,42,2018,5.0,1.0,0.0
4456,2019-10-21,1231278,317567.63,95000,2.0,2.0,1070.0,123336.0,50,49,2019,3.0,1.0,1.0
4459,2019-10-21,1229155,257965.71,185431,3.0,2.0,1550.0,271941.0,50,48,2019,3.0,2.0,0.0
4467,2019-10-21,1228805,196995.97,183117,3.0,2.0,1290.0,248980.0,50,8,2014,5.0,3.0,0.0
4481,2019-10-21,1232181,107506.52,78535,1.0,1.0,952.0,100112.0,50,38,2018,7.0,1.0,1.0
4488,2019-10-21,1232310,126686.82,104509,2.0,1.0,639.0,135212.0,50,28,2018,5.0,2.0,1.0
4491,2019-10-21,1230296,218080.91,136500,2.0,1.0,1123.0,160352.0,50,43,2019,25.0,2.0,1.0
4502,2019-10-16,1231353,114891.27,64050,2.0,2.0,1041.0,81598.0,45,43,2019,13.0,1.0,1.0
4503,2019-10-16,1229953,33521.87,72114,2.0,1.0,738.0,125551.0,45,42,2019,4.0,1.0,1.0
4510,2019-10-16,1231099,811365.89,217700,1.0,1.0,837.0,293846.0,45,1,2007,4.0,1.0,1.0
4517,2019-10-16,1230132,444533.49,144703,1.0,1.0,685.0,184801.0,45,14,2016,11.0,2.0,1.0
4518,2019-10-16,1232152,168369.29,100500,1.0,1.0,583.0,124817.0,45,41,2019,3.0,1.0,1.0
4520,2019-10-16,1231014,340919.37,354800,2.0,3.0,1663.0,347666.0,45,37,2018,4.0,1.0,1.0
4523,2019-10-16,1231100,160889.37,86250,2.0,2.0,930.0,123077.0,45,34,2018,3.0,1.0,1.0
4528,2019-10-16,1229954,293328.33,131657,2.0,1.0,866.0,172337.0,45,44,2019,4.0,1.0,1.0
4532,2019-10-16,1232187,579655.43,389100,2.0,2.0,2000.0,535085.0,45,25,2017,4.5,2.0,0.0
4534,2019-10-16,1230037,313020.26,259000,2.0,2.0,1492.0,307592.0,45,26,2018,3.0,4.0,1.0
4536,2019-10-15,1230453,421702.22,229216,2.0,2.0,1027.0,305354.0,104,29,2016,7.0,3.0,0.0
4538,2019-10-15,1229952,337191.61,181000,3.0,2.0,1090.0,230834.0,104,55,2018,8.0,1.0,1.0
4540,2019-10-15,1230671,213873.45,149000,2.0,2.0,996.0,253559.0,104,66,2018,4.0,1.0,1.0
4542,2019-10-15,1227801,181461.81,165900,2.0,2.0,1050.0,208568.0,104,7,2012,10.0,4.0,1.0
4544,2019-10-15,1227813,198986.05,142800,2.0,2.0,1415.0,190089.0,104,65,2018,10.0,2.0,0.0
4548,2019-10-15,1230631,158343.32,52476,1.0,1.0,319.0,203900.0,104,63,2018,8.0,1.0,1.0
4552,2019-10-15,1229331,188058.03,172600,3.0,2.0,1464.0,267211.0,104,11,2014,21.0,1.0,1.0
4553,2019-10-15,1227718,682401.71,619818,2.0,2.0,1694.0,928557.0,104,49,2017,6.0,4.0,0.0
4554,2019-10-15,1223578,220161.62,128544,2.0,1.0,952.0,155596.0,104,43,2017,6.0,3.0,0.0
4556,2019-10-15,1230607,199614.22,118000,2.0,1.0,870.0,165755.0,104,82,2018,8.0,1.0,1.0
4560,2019-10-15,1231869,18009.0,102215,3.0,2.0,1387.0,249768.0,104,98,2019,1.0,1.0,0.0
4564,2019-10-15,1232570,397248.46,259000,2.0,2.0,1980.0,322510.0,104,87,2019,5.0,2.0,0.0
4565,2019-10-15,1231880,160586.57,64050,2.0,2.0,1041.0,81598.0,104,83,2018,6.0,1.0,1.0
4568,2019-10-15,1223720,50662.31,164780,3.0,2.0,1150.0,219038.0,104,48,2017,2.0,5.0,0.0
4572,2019-10-15,1230386,422258.78,205373,3.0,2.0,1470.0,281215.0,104,9,2014,4.0,8.0,1.0
4573,2019-10-15,1218866,16682.13,72226,2.0,2.0,1065.0,156336.0,104,14,2015,1.0,1.0,1.0
4584,2019-10-15,1219837,20490.66,179388,2.0,2.0,1542.0,383893.0,104,77,2018,1.0,3.0,0.0
4585,2019-10-15,1229583,225154.04,207475,0.0,0.0,965.0,369800.0,104,73,2018,5.0,2.0,1.0
4587,2019-10-15,1223253,183839.11,92736,2.0,2.0,1008.0,283200.0,104,42,2017,3.0,1.0,1.0
4590,2019-10-15,1232147,295808.29,198900,2.0,2.0,1140.0,239350.0,104,72,2018,5.0,2.0,1.0
4592,2019-10-15,1223878,30140.95,206500,3.0,2.0,1396.0,261099.0,104,62,2018,2.0,2.0,0.0
4599,2019-10-15,1231220,191133.38,92851,2.0,2.0,1042.0,235747.0,104,103,2019,3.0,1.0,0.0
4603,2019-10-15,1227473,68521.45,121661,1.0,1.0,726.0,137726.0,104,81,2018,5.0,2.0,1.0
4605,2019-10-15,1229739,47757.99,111000,2.0,2.0,690.0,147868.0,104,39,2017,2.0,2.0,1.0
4609,2019-10-15,1232150,14860.05,313573,2.0,2.0,1267.0,365491.0,104,100,2019,1.0,1.0,1.0
4618,2019-10-15,1229737,524506.34,262500,1.0,1.0,806.0,330169.0,104,85,2018,8.0,1.0,1.0
